Date,Time,SML,SMU
2004-01-15,13.5,-49.1,80.2
2004-01-15,14.0,-298.3,93.9
2004-01-15,14.5,-610.4,156.5
2004-01-15,15.0,-957.6,162.2
2004-01-15,15.5,-676.4,209.0
2004-01-15,16.0,-439.1,214.5
2004-01-15,16.5,-240.8,154.2
2004-01-15,17.0,-498.0,281.6
2004-01-15,17.5,-350.0,185.3
2004-01-15,18.0,-392.1,246.7
2004-01-15,18.5,-192.5,128.5
2004-01-15,19.0,-116.7,143.3
2004-01-15,19.5,-347.7,147.5
2004-01-15,20.0,-535.5,213.0
2004-01-15,20.5,-447.6,158.7
2004-01-15,21.0,-470.9,156.8
2004-01-15,21.5,-303.7,154.6
2004-01-15,22.0,-306.5,160.4
2004-01-15,22.5,-172.7,244.0
2004-01-15,23.0,-237.2,220.3
2004-01-15,23.5,-243.5,216.5
2004-01-16,0.0,-230.0,158.0
2004-01-16,0.5,-440.8,275.0
2004-01-16,1.0,-286.7,190.5
2004-01-16,1.5,-151.0,190.0
2004-01-16,2.0,-170.8,208.3
2004-01-16,2.5,-173.2,173.3
2004-01-16,3.0,-178.7,200.7
2004-01-16,3.5,-71.7,169.9
2004-01-16,4.0,-112.6,109.0
2004-01-16,4.5,-103.0,93.1
2004-01-16,5.0,-232.7,141.0
2004-01-16,5.5,-238.8,160.6
2004-01-16,6.0,-135.4,92.8
2004-01-16,6.5,-78.9,90.3
2004-01-16,7.0,-63.2,65.2
2004-01-16,7.5,-101.6,70.6
2004-01-16,8.0,-122.0,86.4
2004-01-16,8.5,-96.0,77.3
2004-01-16,9.0,-233.8,118.0
2004-01-16,9.5,-156.4,207.4
2004-01-16,10.0,-149.7,162.8
2004-01-16,10.5,-388.7,197.7
2004-01-16,11.0,-592.8,111.9
2004-01-16,11.5,-696.7,163.4
2004-01-16,12.0,-360.6,173.4
2004-01-16,12.5,-258.5,174.0
2004-01-16,13.0,-296.7,143.1
2004-01-16,13.5,-258.2,113.5
2004-01-16,14.0,-95.4,116.2
2004-01-16,14.5,-68.8,145.5
2004-01-16,15.0,-91.3,140.0
2004-01-16,15.5,-62.2,137.2
2004-01-16,16.0,-38.0,114.2
2004-01-16,16.5,-195.5,129.6
2004-01-16,17.0,-540.2,185.2
2004-01-16,17.5,-508.0,93.7
2004-01-16,18.0,-385.6,128.4
2004-01-16,18.5,-445.7,119.4
2004-01-16,19.0,-529.3,116.7
2004-01-16,19.5,-244.6,120.9
2004-01-16,20.0,-433.8,175.6
2004-01-16,20.5,-722.4,310.0
2004-01-16,21.0,-441.3,186.4
2004-01-16,21.5,-332.1,241.0
2004-01-16,22.0,-366.5,140.7
2004-01-16,22.5,-281.8,88.6
2004-01-16,23.0,-207.4,120.4
2004-01-16,23.5,-203.7,101.4
2004-01-17,0.0,-154.4,74.5
2004-01-17,0.5,-154.7,64.2
2004-01-17,1.0,-82.4,103.9
2004-01-17,1.5,-65.1,52.5
2004-01-17,2.0,-52.8,60.7
2004-01-17,2.5,-128.2,64.3
2004-01-17,3.0,-160.0,106.6
2004-01-17,3.5,-204.9,92.7
2004-01-17,4.0,-220.8,99.5
2004-01-17,4.5,-96.0,85.8
2004-01-17,5.0,-36.5,107.7
2004-01-17,5.5,-156.1,147.4
2004-01-17,6.0,-114.1,93.0
2004-01-17,6.5,-172.6,95.3
2004-01-17,7.0,-283.1,81.2
2004-01-17,7.5,-179.3,116.3
2004-01-17,8.0,-198.3,181.0
2004-01-17,8.5,-269.0,123.7
2004-01-17,9.0,-236.7,143.6
2004-01-17,9.5,-238.8,112.9
2004-01-17,10.0,-436.5,163.1
2004-01-17,10.5,-233.3,186.2
2004-01-17,11.0,-140.7,145.6
2004-01-17,11.5,-116.2,96.4
2004-01-17,12.0,-213.2,126.4
2004-01-17,12.5,-272.6,116.0
2004-01-17,13.0,-186.0,80.2
2004-01-17,13.5,-200.3,65.9
2004-01-17,14.0,-96.1,97.6
2004-01-17,14.5,-100.5,132.2
2004-01-17,15.0,-40.1,151.4
2004-01-17,15.5,-37.7,153.3
2004-01-17,16.0,-102.6,100.8
2004-01-17,16.5,-247.1,105.3
2004-01-17,17.0,-215.5,118.5
2004-01-17,17.5,-325.9,89.4
2004-01-17,18.0,-356.9,138.9
2004-01-17,18.5,-486.3,140.4
2004-01-17,19.0,-278.2,95.5
2004-01-17,19.5,-43.3,142.6
2004-01-17,20.0,-40.5,155.6
2004-01-17,20.5,-122.4,99.2
2004-01-17,21.0,-105.9,64.3
2004-01-17,21.5,-309.4,108.5
2004-01-17,22.0,-364.9,62.9
2004-01-17,22.5,-158.2,100.2
2004-01-17,23.0,-48.8,129.0
2004-01-17,23.5,-42.8,114.3
2004-01-18,0.0,-57.7,104.7
2004-01-18,0.5,-68.5,114.0
2004-01-18,1.0,-71.3,35.4
2004-01-18,1.5,-43.1,35.0
2004-01-18,2.0,-99.6,69.1
2004-01-18,2.5,-207.9,38.1
2004-01-18,3.0,-199.1,85.6
2004-01-18,3.5,-279.4,41.9
2004-01-18,4.0,-165.0,142.3
2004-01-18,4.5,-108.6,142.7
2004-01-18,5.0,-143.5,99.6
2004-01-18,5.5,-396.6,273.5
2004-01-18,6.0,-234.5,170.5
2004-01-18,6.5,-161.7,271.8
2004-01-18,7.0,-103.4,194.8
2004-01-18,7.5,-160.5,138.1
2004-01-18,8.0,-146.6,126.2
2004-01-18,8.5,-38.7,73.9
2004-01-18,9.0,-38.2,66.7
2004-01-18,9.5,-37.1,57.5
2004-01-18,10.0,-91.8,64.2
2004-01-18,10.5,-39.8,67.2
2004-01-18,11.0,-34.5,74.4
2004-01-18,11.5,-59.5,111.0
2004-01-18,12.0,-193.5,83.7
2004-01-18,12.5,-181.9,96.5
2004-01-18,13.0,-110.3,90.0
2004-01-18,13.5,-115.9,106.1
2004-01-18,14.0,-37.6,113.4
2004-01-18,14.5,-25.0,121.5
2004-01-18,15.0,-24.7,85.1
2004-01-18,15.5,-49.9,76.8
2004-01-18,16.0,-68.0,67.4
2004-01-18,16.5,-78.1,78.0
2004-01-18,17.0,-81.2,116.6
2004-01-18,17.5,-58.2,92.9
2004-01-18,18.0,-38.8,106.3
2004-01-18,18.5,-43.4,111.6
2004-01-18,19.0,-39.6,96.0
2004-01-18,19.5,-138.7,80.6
2004-01-18,20.0,-290.9,70.1
2004-01-18,20.5,-708.7,159.6
2004-01-18,21.0,-488.9,136.0
2004-01-18,21.5,-314.9,108.6
2004-01-18,22.0,-269.1,122.6
2004-01-18,22.5,-300.5,50.0
2004-01-18,23.0,-154.7,59.8
2004-01-18,23.5,-109.5,141.4
2004-01-19,0.0,-104.3,59.1
2004-01-19,0.5,-102.2,107.3
2004-01-19,1.0,-127.5,98.7
2004-01-19,1.5,-126.6,78.6
2004-01-19,2.0,-38.8,83.4
2004-01-19,2.5,-120.4,81.8
2004-01-19,3.0,-54.5,107.9
2004-01-19,3.5,-28.0,113.3
2004-01-19,4.0,-31.7,119.0
2004-01-19,4.5,-41.7,65.8
2004-01-19,5.0,-116.9,94.7
2004-01-19,5.5,-129.9,77.2
2004-01-19,6.0,-63.9,62.1
2004-01-19,6.5,-96.9,49.7
2004-01-19,7.0,-93.5,57.9
2004-01-19,7.5,-89.7,57.5
2004-01-19,8.0,-86.5,62.0
2004-01-19,8.5,-148.4,68.6
2004-01-19,9.0,-82.5,70.9
2004-01-19,9.5,-156.9,104.4
2004-01-19,10.0,-179.3,112.5
2004-01-19,10.5,-473.9,136.1
2004-01-19,11.0,-315.0,154.5
2004-01-19,11.5,-183.2,161.2
2004-01-19,12.0,-170.6,208.0
2004-01-19,12.5,-195.3,181.2
2004-01-19,13.0,-187.7,112.3
2004-01-19,13.5,-617.7,131.8
2004-01-19,14.0,-492.5,159.1
2004-01-19,14.5,-411.8,134.0
2004-01-19,15.0,-255.0,139.1
2004-01-19,15.5,-277.3,164.9
2004-01-19,16.0,-604.9,233.3
2004-01-19,16.5,-804.2,395.4
2004-01-19,17.0,-639.6,195.4
2004-01-19,17.5,-329.0,147.3
2004-01-19,18.0,-366.8,137.6
2004-01-19,18.5,-345.0,148.3
2004-01-19,19.0,-191.6,185.0
2004-01-19,19.5,-108.6,133.1
2004-01-19,20.0,-183.0,101.9
2004-01-19,20.5,-237.2,81.7
2004-01-19,21.0,-341.0,113.0
2004-01-19,21.5,-355.2,119.3
2004-01-19,22.0,-140.8,136.2
2004-01-19,22.5,-193.6,66.9
2004-01-19,23.0,-323.9,73.7
2004-01-19,23.5,-224.5,55.1
2004-01-20,0.0,-253.7,97.6
2004-01-20,0.5,-220.8,63.4
2004-01-20,1.0,-158.8,82.9
2004-01-20,1.5,-140.3,104.1
2004-01-20,2.0,-138.0,132.1
2004-01-20,2.5,-170.9,130.5
2004-01-20,3.0,-289.4,149.6
2004-01-20,3.5,-323.0,195.9
2004-01-20,4.0,-392.7,186.1
2004-01-20,4.5,-291.4,168.5
2004-01-20,5.0,-265.3,147.4
2004-01-20,5.5,-223.9,166.9
2004-01-20,6.0,-133.7,122.4
2004-01-20,6.5,-230.7,130.1
2004-01-20,7.0,-239.5,102.1
2004-01-20,7.5,-109.5,88.0
2004-01-20,8.0,-74.2,113.6
2004-01-20,8.5,-36.3,66.7
2004-01-20,9.0,-49.2,49.8
2004-01-20,9.5,-29.6,72.9
2004-01-20,10.0,-26.2,79.2
2004-01-20,10.5,-55.1,83.6
2004-01-20,11.0,-162.0,73.0
2004-01-20,11.5,-261.0,93.7
2004-01-20,12.0,-284.3,82.5
2004-01-20,12.5,-638.4,83.2
2004-01-20,13.0,-663.8,190.3
2004-01-20,13.5,-677.2,143.5
2004-01-20,14.0,-927.5,197.6
2004-01-20,14.5,-748.0,205.3
2004-01-20,15.0,-552.6,187.5
2004-01-20,15.5,-366.3,213.0
2004-01-20,16.0,-521.6,237.2
2004-01-20,16.5,-450.6,190.8
2004-01-20,17.0,-193.2,132.1
2004-01-20,17.5,-121.9,128.3
2004-01-20,18.0,-144.5,129.3
2004-01-20,18.5,-211.7,129.4
2004-01-20,19.0,-136.5,78.4
2004-01-20,19.5,-171.6,123.5
2004-01-20,20.0,-126.6,101.0
2004-01-20,20.5,-117.4,57.2
2004-01-20,21.0,-40.6,69.2
2004-01-20,21.5,-74.9,134.1
2004-01-20,22.0,-336.1,69.3
2004-01-20,22.5,-253.5,50.1
2004-01-20,23.0,-243.1,75.2
2004-01-20,23.5,-207.7,108.7
2004-01-21,0.0,-178.7,96.7
2004-01-21,0.5,-215.0,126.2
2004-01-21,1.0,-183.6,152.8
2004-01-21,1.5,-92.2,121.8
2004-01-21,2.0,-77.9,139.8
2004-01-21,2.5,-53.0,102.5
2004-01-21,3.0,-42.7,63.7
2004-01-21,3.5,-69.2,56.2
2004-01-21,4.0,-67.9,82.2
2004-01-21,4.5,-212.1,82.2
2004-01-21,5.0,-189.5,59.7
2004-01-21,5.5,-130.0,76.3
2004-01-21,6.0,-122.0,90.4
2004-01-21,6.5,-102.5,97.8
2004-01-21,7.0,-189.3,68.8
2004-01-21,7.5,-295.8,138.8
2004-01-21,8.0,-492.9,154.7
2004-01-21,8.5,-268.7,112.9
2004-01-21,9.0,-74.6,129.6
2004-01-21,9.5,-178.1,150.1
2004-01-21,10.0,-154.3,126.8
2004-01-21,10.5,-253.0,103.2
2004-01-21,11.0,-276.8,129.2
2004-01-21,11.5,-247.6,108.2
2004-01-21,12.0,-373.4,141.4
2004-01-21,12.5,-316.3,122.6
2004-01-21,13.0,-199.1,103.5
2004-01-21,13.5,-600.0,142.9
2004-01-21,14.0,-354.9,114.1
2004-01-21,14.5,-355.7,127.2
2004-01-21,15.0,-449.5,157.2
2004-01-21,15.5,-310.3,156.3
2004-01-21,16.0,-183.8,133.1
2004-01-21,16.5,-140.7,138.9
2004-01-21,17.0,-132.2,114.4
2004-01-21,17.5,-91.5,123.2
2004-01-21,18.0,-148.3,101.3
2004-01-21,18.5,-103.9,114.9
2004-01-21,19.0,-215.1,158.7
2004-01-21,19.5,-404.6,133.2
2004-01-21,20.0,-331.1,104.6
2004-01-21,20.5,-252.3,124.1
2004-01-21,21.0,-274.6,206.0
2004-01-21,21.5,-130.5,182.5
2004-01-21,22.0,-106.2,163.2
2004-01-21,22.5,-166.4,154.3
2004-01-21,23.0,-112.3,129.6
2004-01-21,23.5,-71.0,114.8
2004-01-22,0.0,-65.8,100.6
2004-01-22,0.5,-154.8,92.2
2004-01-22,1.0,-402.0,115.1
2004-01-22,1.5,-984.1,247.3
2004-01-22,2.0,-930.3,318.9
2004-01-22,2.5,-621.2,394.7
2004-01-22,3.0,-362.5,316.0
2004-01-22,3.5,-187.4,325.4
2004-01-22,4.0,-226.2,250.5
2004-01-22,4.5,-404.9,447.1
2004-01-22,5.0,-674.0,578.1
2004-01-22,5.5,-353.9,502.0
2004-01-22,6.0,-442.2,472.8
2004-01-22,6.5,-401.7,419.5
2004-01-22,7.0,-294.7,327.5
2004-01-22,7.5,-280.9,300.6
2004-01-22,8.0,-819.4,440.3
2004-01-22,8.5,-351.3,335.0
2004-01-22,9.0,-217.4,262.5
2004-01-22,9.5,-246.9,242.9
2004-01-22,10.0,-212.8,191.1
2004-01-22,10.5,-599.4,282.3
2004-01-22,11.0,-764.8,285.4
2004-01-22,11.5,-1039.2,328.0
2004-01-22,12.0,-1037.7,306.0
2004-01-22,12.5,-946.1,306.2
2004-01-22,13.0,-919.6,304.1
2004-01-22,13.5,-664.5,283.7
2004-01-22,14.0,-364.1,268.7
2004-01-22,14.5,-312.8,318.8
2004-01-22,15.0,-242.9,224.8
2004-01-22,15.5,-313.4,283.8
2004-01-22,16.0,-362.6,260.0
2004-01-22,16.5,-343.2,226.3
2004-01-22,17.0,-341.4,253.4
2004-01-22,17.5,-418.0,292.9
2004-01-22,18.0,-279.5,222.5
2004-01-22,18.5,-248.5,120.8
2004-01-22,19.0,-581.7,191.4
2004-01-22,19.5,-971.7,284.5
2004-01-22,20.0,-778.8,270.0
2004-01-22,20.5,-607.4,206.7
2004-01-22,21.0,-426.6,115.0
2004-01-22,21.5,-348.6,132.2
2004-01-22,22.0,-340.4,180.4
2004-01-22,22.5,-360.4,182.2
2004-01-22,23.0,-288.6,137.2
2004-01-22,23.5,-339.5,83.8
2004-01-23,0.0,-482.4,140.8
2004-01-23,0.5,-378.1,295.2
2004-01-23,1.0,-325.8,258.1
2004-01-23,1.5,-300.0,179.0
2004-01-23,2.0,-252.5,159.9
2004-01-23,2.5,-249.2,129.4
2004-01-23,3.0,-312.9,110.1
2004-01-23,3.5,-414.7,108.4
2004-01-23,4.0,-285.5,88.9
2004-01-23,4.5,-641.5,108.1
2004-01-23,5.0,-462.0,118.1
2004-01-23,5.5,-233.8,118.6
2004-01-23,6.0,-156.8,77.6
2004-01-23,6.5,-149.3,92.4
2004-01-23,7.0,-308.8,110.2
2004-01-23,7.5,-478.6,104.4
2004-01-23,8.0,-459.2,67.4
2004-01-23,8.5,-335.1,95.7
2004-01-23,9.0,-375.4,171.2
2004-01-23,9.5,-595.4,146.4
2004-01-23,10.0,-557.1,145.8
2004-01-23,10.5,-687.2,164.6
2004-01-23,11.0,-869.5,180.9
2004-01-23,11.5,-1094.3,225.0
2004-01-23,12.0,-969.0,199.9
2004-01-23,12.5,-613.3,230.3
2004-01-23,13.0,-488.3,265.2
2004-01-23,13.5,-420.7,284.0
2004-01-23,14.0,-270.0,282.6
2004-01-23,14.5,-187.9,215.7
2004-01-23,15.0,-587.2,214.7
2004-01-23,15.5,-687.9,207.7
2004-01-23,16.0,-879.1,212.5
2004-01-23,16.5,-956.8,407.8
2004-01-23,17.0,-836.5,319.0
2004-01-23,17.5,-845.4,266.3
2004-01-23,18.0,-699.5,157.9
2004-01-23,18.5,-593.2,262.6
2004-01-23,19.0,-514.7,292.3
2004-01-23,19.5,-468.3,168.1
2004-01-23,20.0,-437.9,141.3
2004-01-23,20.5,-480.8,148.0
2004-01-23,21.0,-233.1,178.9
2004-01-23,21.5,-291.3,188.7
2004-01-23,22.0,-215.5,161.1
2004-01-23,22.5,-125.2,118.9
2004-01-23,23.0,-148.0,104.8
2004-01-23,23.5,-243.9,198.7
2004-01-24,0.0,-277.6,177.9
2004-01-24,0.5,-499.0,141.5
2004-01-24,1.0,-601.1,153.0
2004-01-24,1.5,-469.0,117.0
2004-01-24,2.0,-374.6,65.6
2004-01-24,2.5,-186.6,75.0
2004-01-24,3.0,-81.9,83.4
2004-01-24,3.5,-43.6,85.9
2004-01-24,4.0,-60.7,87.3
2004-01-24,4.5,-52.9,77.6
2004-01-24,5.0,-66.9,60.1
2004-01-24,5.5,-59.8,55.4
2004-01-24,6.0,-159.3,92.9
2004-01-24,6.5,-80.1,90.2
2004-01-24,7.0,-64.7,61.2
2004-01-24,7.5,-38.1,59.6
2004-01-24,8.0,-32.8,51.9
2004-01-24,8.5,-61.1,54.7
2004-01-24,9.0,-340.0,81.4
2004-01-24,9.5,-685.3,115.7
2004-01-24,10.0,-505.9,127.2
2004-01-24,10.5,-239.8,167.9
2004-01-24,11.0,-125.4,167.4
2004-01-24,11.5,-122.5,133.5
2004-01-24,12.0,-114.9,232.7
2004-01-24,12.5,-153.3,171.1
2004-01-24,13.0,-44.9,128.8
2004-01-24,13.5,-36.7,114.3
2004-01-24,14.0,-44.3,122.2
2004-01-24,14.5,-42.5,106.6
2004-01-24,15.0,-32.4,108.6
2004-01-24,15.5,-33.8,146.2
2004-01-24,16.0,-47.0,173.7
2004-01-24,16.5,-43.2,145.0
2004-01-24,17.0,-84.5,110.9
2004-01-24,17.5,-150.8,85.2
2004-01-24,18.0,-352.2,137.2
2004-01-24,18.5,-385.4,151.0
2004-01-24,19.0,-384.1,178.1
2004-01-24,19.5,-367.9,166.4
2004-01-24,20.0,-214.3,178.2
2004-01-24,20.5,-157.7,172.6
2004-01-24,21.0,-107.1,153.8
2004-01-24,21.5,-128.3,113.4
2004-01-24,22.0,-368.9,120.3
2004-01-24,22.5,-361.8,103.6
2004-01-24,23.0,-407.4,77.8
2004-01-24,23.5,-446.3,113.2
2004-01-25,0.0,-294.3,90.5
2004-01-25,0.5,-440.8,219.2
2004-01-25,1.0,-498.6,316.5
2004-01-25,1.5,-587.2,280.6
2004-01-25,2.0,-791.9,319.4
2004-01-25,2.5,-707.9,364.8
2004-01-25,3.0,-678.2,309.9
2004-01-25,3.5,-697.8,305.6
2004-01-25,4.0,-608.1,343.6
2004-01-25,4.5,-332.1,297.2
2004-01-25,5.0,-147.2,207.1
2004-01-25,5.5,-166.0,149.4
2004-01-25,6.0,-163.7,133.8
2004-01-25,6.5,-357.8,132.9
2004-01-25,7.0,-441.8,169.7
2004-01-25,7.5,-388.7,144.5
2004-01-25,8.0,-502.9,114.5
2004-01-25,8.5,-294.9,115.3
2004-01-25,9.0,-267.1,77.9
2004-01-25,9.5,-393.2,102.8
2004-01-25,10.0,-463.2,114.6
2004-01-25,10.5,-537.2,102.7
2004-01-25,11.0,-651.9,129.4
2004-01-25,11.5,-508.5,176.0
2004-01-25,12.0,-551.2,201.5
2004-01-25,12.5,-494.6,142.5
2004-01-25,13.0,-269.5,143.9
2004-01-25,13.5,-226.0,154.7
2004-01-25,14.0,-310.3,172.0
2004-01-25,14.5,-501.9,341.8
2004-01-25,15.0,-418.6,249.5
2004-01-25,15.5,-375.4,282.2
2004-01-25,16.0,-416.2,263.2
2004-01-25,16.5,-400.0,280.9
2004-01-25,17.0,-319.0,313.5
2004-01-25,17.5,-293.9,279.9
2004-01-25,18.0,-376.6,292.0
2004-01-25,18.5,-376.4,198.3
2004-01-25,19.0,-314.8,173.4
2004-01-25,19.5,-336.6,259.0
2004-01-25,20.0,-288.0,138.8
2004-01-25,20.5,-270.6,115.6
2004-01-25,21.0,-198.7,127.6
2004-01-25,21.5,-436.9,137.9
2004-01-25,22.0,-354.8,120.4
2004-01-25,22.5,-270.8,128.1
2004-01-25,23.0,-236.8,191.2
2004-01-25,23.5,-347.0,192.3
2004-01-26,0.0,-360.9,160.5
2004-01-26,0.5,-242.3,151.0
2004-01-26,1.0,-204.4,124.0
2004-01-26,1.5,-62.9,111.7
2004-01-26,2.0,-40.9,115.7
2004-01-26,2.5,-39.0,89.2
2004-01-26,3.0,-34.0,97.7
2004-01-26,3.5,-35.0,75.4
2004-01-26,4.0,-53.3,62.9
2004-01-26,4.5,-50.6,50.5
2004-01-26,5.0,-63.3,28.5
2004-01-26,5.5,-53.5,50.8
2004-01-26,6.0,-147.0,62.2
2004-01-26,6.5,-223.7,76.7
2004-01-26,7.0,-193.5,92.5
2004-01-26,7.5,-89.3,68.8
2004-01-26,8.0,-404.0,104.0
2004-01-26,8.5,-283.7,71.0
2004-01-26,9.0,-88.7,81.2
2004-01-26,9.5,-40.7,64.6
2004-01-26,10.0,-115.4,54.5
2004-01-26,10.5,-98.3,61.9
2004-01-26,11.0,-142.3,69.5
2004-01-26,11.5,-300.6,85.8
2004-01-26,12.0,-165.2,73.8
2004-01-26,12.5,-40.3,86.7
2004-01-26,13.0,-67.2,43.7
2004-01-26,13.5,-147.9,34.6
2004-01-26,14.0,-360.5,69.2
2004-01-26,14.5,-466.8,120.0
2004-01-26,15.0,-384.1,113.7
2004-01-26,15.5,-128.8,125.4
2004-01-26,16.0,-65.4,101.6
2004-01-26,16.5,-52.6,79.6
2004-01-26,17.0,-133.1,102.4
2004-01-26,17.5,-99.5,86.2
2004-01-26,18.0,-36.3,98.3
2004-01-26,18.5,-117.2,97.7
2004-01-26,19.0,-355.5,107.3
2004-01-26,19.5,-569.7,92.0
2004-01-26,20.0,-604.5,69.9
2004-01-26,20.5,-483.3,236.0
2004-01-26,21.0,-357.7,273.7
2004-01-26,21.5,-135.2,204.8
2004-01-26,22.0,-97.0,137.5
2004-01-26,22.5,-99.3,71.0
2004-01-26,23.0,-200.2,111.9
2004-01-26,23.5,-317.0,151.8
2004-01-27,0.0,-376.6,150.6
2004-01-27,0.5,-362.9,194.9
2004-01-27,1.0,-332.1,262.0
2004-01-27,1.5,-350.5,272.5
2004-01-27,2.0,-229.2,282.9
2004-01-27,2.5,-140.1,219.0
2004-01-27,3.0,-278.1,188.4
2004-01-27,3.5,-303.9,242.2
2004-01-27,4.0,-176.2,355.6
2004-01-27,4.5,-50.0,177.6
2004-01-27,5.0,-51.0,102.1
2004-01-27,5.5,-54.7,64.8
2004-01-27,6.0,-68.3,72.5
2004-01-27,6.5,-46.7,67.3
2004-01-27,7.0,-41.5,76.2
2004-01-27,7.5,-89.9,95.8
2004-01-27,8.0,-65.8,104.6
2004-01-27,8.5,-98.1,91.0
2004-01-27,9.0,-49.9,68.6
2004-01-27,9.5,-32.5,71.5
2004-01-27,10.0,-57.7,70.4
2004-01-27,10.5,-64.7,89.6
2004-01-27,11.0,-92.1,74.9
2004-01-27,11.5,-266.4,100.2
2004-01-27,12.0,-235.6,117.4
2004-01-27,12.5,-103.2,94.0
2004-01-27,13.0,-138.4,82.3
2004-01-27,13.5,-337.4,101.0
2004-01-27,14.0,-558.5,147.9
2004-01-27,14.5,-322.3,107.4
2004-01-27,15.0,-158.7,96.3
2004-01-27,15.5,-119.4,83.7
2004-01-27,16.0,-272.4,105.8
2004-01-27,16.5,-572.2,120.9
2004-01-27,17.0,-324.7,117.8
2004-01-27,17.5,-225.8,99.1
2004-01-27,18.0,-139.1,114.4
2004-01-27,18.5,-47.6,73.6
2004-01-27,19.0,-50.3,68.1
2004-01-27,19.5,-72.4,84.0
2004-01-27,20.0,-80.0,91.3
2004-01-27,20.5,-50.5,89.0
2004-01-27,21.0,-54.3,69.3
2004-01-27,21.5,-57.6,71.8
2004-01-27,22.0,-335.1,76.2
2004-01-27,22.5,-168.2,58.1
2004-01-27,23.0,-194.9,79.1
2004-01-27,23.5,-418.4,53.3
2004-01-28,0.0,-156.4,68.8
2004-01-28,0.5,-310.3,96.8
2004-01-28,1.0,-1072.3,218.4
2004-01-28,1.5,-947.8,243.4
2004-01-28,2.0,-167.7,150.1
2004-01-28,2.5,-51.3,95.7
2004-01-28,3.0,-91.9,127.3
2004-01-28,3.5,-79.3,65.8
2004-01-28,4.0,-97.1,51.3
2004-01-28,4.5,-67.2,93.7
2004-01-28,5.0,-196.3,98.7
2004-01-28,5.5,-407.3,92.0
2004-01-28,6.0,-423.6,95.3
2004-01-28,6.5,-328.4,120.6
2004-01-28,7.0,-322.1,114.0
2004-01-28,7.5,-156.2,84.9
2004-01-28,8.0,-125.8,76.3
2004-01-28,8.5,-132.1,77.3
2004-01-28,9.0,-138.8,65.5
2004-01-28,9.5,-108.6,80.3
2004-01-28,10.0,-238.5,82.4
2004-01-28,10.5,-250.5,81.9
2004-01-28,11.0,-132.5,88.0
2004-01-28,11.5,-186.4,93.2
2004-01-28,12.0,-365.2,98.3
2004-01-28,12.5,-389.9,93.0
2004-01-28,13.0,-214.6,103.0
2004-01-28,13.5,-117.3,63.6
2004-01-28,14.0,-54.6,78.6
2004-01-28,14.5,-62.8,75.4
2004-01-28,15.0,-59.1,54.3
2004-01-28,15.5,-127.0,75.9
2004-01-28,16.0,-187.8,78.7
2004-01-28,16.5,-499.3,134.2
2004-01-28,17.0,-372.6,106.4
2004-01-28,17.5,-297.2,117.5
2004-01-28,18.0,-129.7,137.4
2004-01-28,18.5,-162.3,125.2
2004-01-28,19.0,-326.2,99.5
2004-01-28,19.5,-519.7,122.4
2004-01-28,20.0,-343.3,107.2
2004-01-28,20.5,-361.6,86.8
2004-01-28,21.0,-212.5,57.6
2004-01-28,21.5,-83.6,83.2
2004-01-28,22.0,-201.9,75.1
2004-01-28,22.5,-162.9,88.1
2004-01-28,23.0,-119.1,79.0
2004-01-28,23.5,-45.5,72.7
2004-01-29,0.0,-42.9,62.7
2004-01-29,0.5,-34.6,52.7
2004-01-29,1.0,-55.4,55.7
2004-01-29,1.5,-39.1,56.7
2004-01-29,2.0,-36.6,53.7
2004-01-29,2.5,-30.3,50.5
2004-01-29,3.0,-38.5,39.4
2004-01-29,3.5,-85.3,44.1
2004-01-29,4.0,-135.8,53.4
2004-01-29,4.5,-170.3,61.0
2004-01-29,5.0,-181.0,74.4
2004-01-29,5.5,-79.2,40.5
2004-01-29,6.0,-39.5,68.7
2004-01-29,6.5,-40.4,50.7
2004-01-29,7.0,-45.7,60.7
2004-01-29,7.5,-32.7,48.8
2004-01-29,8.0,-42.4,81.6
2004-01-29,8.5,-68.1,53.1
2004-01-29,9.0,-40.0,73.2
2004-01-29,9.5,-168.1,68.5
2004-01-29,10.0,-311.1,51.9
2004-01-29,10.5,-425.9,31.1
2004-01-29,11.0,-522.7,56.3
2004-01-29,11.5,-477.9,60.3
2004-01-29,12.0,-364.5,55.5
2004-01-29,12.5,-332.5,56.6
2004-01-29,13.0,-141.4,109.5
2004-01-29,13.5,-72.4,64.2
2004-01-29,14.0,-54.5,50.4
2004-01-29,14.5,-56.5,56.4
2004-01-29,15.0,-85.8,50.3
2004-01-29,15.5,-37.8,43.3
2004-01-29,16.0,-44.0,47.9
2004-01-29,16.5,-39.3,64.1
2004-01-29,17.0,-40.7,51.1
2004-01-29,17.5,-68.9,80.8
2004-01-29,18.0,-41.9,95.0
2004-01-29,18.5,-41.4,107.8
2004-01-29,19.0,-37.2,84.4
2004-01-29,19.5,-36.9,81.7
2004-01-29,20.0,-101.3,110.9
2004-01-29,20.5,-122.7,98.8
2004-01-29,21.0,-118.2,101.7
2004-01-29,21.5,-65.7,75.0
2004-01-29,22.0,-81.2,79.6
2004-01-29,22.5,-71.3,50.2
2004-01-29,23.0,-208.4,79.4
2004-01-29,23.5,-281.9,50.2
2004-01-30,0.0,-237.4,55.7
2004-01-30,0.5,-186.1,67.7
2004-01-30,1.0,-105.2,53.5
2004-01-30,1.5,-70.8,42.2
2004-01-30,2.0,-70.2,68.9
2004-01-30,2.5,-58.7,41.4
